,id,year,shapeName,inv,ob_f_,tec_f_,adm_f_,ob_m_,tec_m_,adm_m_,ent,ele,com,inf,wat,tss,buiilt,ocu,sal_op,sal_tec,pop,prep,temp,agr_,urb_,ntl_,egdp,len,sez,egdppc,lnegdppc,ntlpc,lnntlpc,new_var
1804,22,2011,Boca ChicaBoca ChicaBoca ChicaBoca ChicaBoca ChicaBoca Chica,406817092.6,6553.0,495.0,449.0,2649.0,995.0,568.0,42.0,211390222.56,30467815.17,13069386.49,3893589.07,286911855.28,2131407.59,1614331.61,1236.7616666666663,3497.7183333333337,142553.125,114.1072993,301.55007,200.30416655540463,727.2506493026136,2.6262852279089315,2415.464744628878,9.833333333333334,1,1000000.0169443128,13.815510574908586,1000000.0000184232,13.815510557982698,1
1805,23,2011,Tenares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27746.73242,137.8224802,299.7535598,0.0,7.16732382774353,0.0451506156232365,188.96635595466577,0.0,0,1000000.0068104003,13.815510564774675,1000000.0000016273,13.8155105579659,0
1806,24,2011,Villa Montellano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20626.88086,126.9000015,301.3185183,35.037686347961426,7.103193759918213,0.300296182642877,188.71156358169577,0.0,0,1000000.0091488173,13.815510567113092,1000000.0000145584,13.815510557978833,0
1807,25,2011,SosÃºa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46679.19531,139.7681827,300.6997376,4.712324290182076,84.81710058006585,0.3051065309865131,596.8192539552844,0.0,0,1000000.0127855515,13.815510570749826,1000000.0000065363,13.81551055797081,0
1808,26,2011,Las Charcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10441.57422,86.72794339,303.3598945,8.467424154281616,0.0,0.0294396512137308,87.86111904622297,0.0,0,1000000.0084145472,13.815510566378821,1000000.0000028195,13.815510557967093,0
1809,27,2011,CastaÃ±uelas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14832.56641,88.90227371,304.2269615,34.351275962941784,55.15719544887543,0.2718436314704328,93.05458364475008,0.0,0,1000000.0062736671,13.815510564237941,1000000.0000183275,13.815510557982602,0
1810,28,2011,Jarabacoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56811.17188,120.9989162,296.9243605,0.0,44.94114017486572,0.0903354958204574,1091.306625697075,0.0,0,1000000.0192093665,13.81551057717364,1000000.0000015901,13.815510557965863,0
1811,29,2011,Jima Abajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33414.78906,130.9333369,301.7806201,18.70001995563507,0.0,0.0865367966118988,139.1938463732307,0.0,0,1000000.0041656359,13.81551056212991,1000000.0000025898,13.815510557966864,0
1812,30,2011,Pimentel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17757.78906,130.9333369,301.8723847,2.5306464433670044,0.0,0.0502373074760048,162.6417520869012,0.0,0,1000000.0091588965,13.815510567123171,1000000.000002829,13.815510557967103,0
1813,31,2011,YamasÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47420.01172,142.053574,301.0275611,0.0,0.0,0.0162380278986629,172.98240448189716,0.0,0,1000000.0036478777,13.815510561612152,1000000.0000003424,13.815510557964616,0
1814,32,2011,Sabana Iglesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14911.40918,118.391669,301.6487219,0.0,0.0,0.0489592773164838,81.00629137918061,0.0,0,1000000.0054325041,13.815510563396778,1000000.0000032834,13.815510557967558,0
1815,33,2011,DajabÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39991.86719,97.67359915,306.0345902,56.92265691055971,38.56206585098715,0.1095828150521728,274.1795260872911,0.0,0,1000000.0068558821,13.815510564820157,1000000.0000027402,13.815510557967015,0
1816,34,2011,Los Cacaos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9199.813477,135.4990392,297.4793177,0.0,0.0,0.00170751636695,53.23180013819067,0.0,0,1000000.0057861826,13.815510563750456,1000000.0000001856,13.81551055796446,0
1817,35,2011,El PeÃ±Ã³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.064941,102.141669,303.5443028,0.0303948061138975,0.0,0.0001718020029047,32.05080555244987,0.0,0,1000000.0092926072,13.815510567256881,1000000.0000000498,13.815510557964323,0
1818,36,2011,Fantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22646.30469,130.9333369,302.3917873,4.982105016708374,8.062910556793213,0.0850142128498159,106.97429114381472,0.0,0,1000000.0047236974,13.815510562687972,1000000.000003754,13.815510557968029,0
1819,37,2011,Guananico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.680664,126.9000015,300.3113401,0.0,0.0,0.0591818978316887,24.2442214664291,0.0,0,1000000.0037848002,13.815510561749074,1000000.000009239,13.815510557973512,0
1820,38,2011,Hato Mayor,350000.0,58.0,2.0,2.0,20.0,1.0,1.0,1.0,1205000.0,40500.0,64400.0,30000.0,1308828.94,55019.0,55019.0,1063.0,2800.0,61234.88672,141.4083363,301.78091,14.776063680648804,58.866817355155945,0.0970238324700632,1000.912925368898,21.0,1,1000000.0163454687,13.815510574309743,1000000.0000015844,13.815510557965858,0
1821,39,2011,TamborilTamborilTamborilTamboril,36687135.4,1841.0,45.0,81.0,1377.0,84.0,55.0,14.0,22670284.209999997,3184038.49,1838069.49,390071.81,48173323.66,495245.0,489572.0,848.2175,1788.65,56585.42969,121.5761335,300.8991997,18.764130234718323,44.5990435665729,0.7364773992926373,840.6981871518434,5.25,1,1000000.0148571495,13.815510572821424,1000000.0000130153,13.815510557977289,1
1822,40,2011,Miches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19003.97656,144.9534606,299.5804926,0.0,0.0,0.0031102731669867,139.92988526417926,0.0,0,1000000.0073631897,13.815510565327465,1000000.0000001637,13.815510557964437,0
1823,41,2011,Monte Plata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58316.59375,147.5000029,301.9840899,3.1752681732177734,22.64392113685608,0.0412186552136687,402.5357761280209,0.0,0,1000000.0069025941,13.815510564866868,1000000.0000007068,13.81551055796498,0
1826,44,2011,Guaymate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16393.98047,133.1843371,303.4070506,33.32008642308852,0.0,0.0314261382488947,204.29622265398513,0.0,0,1000000.0124616608,13.815510570425936,1000000.0000019169,13.81551055796619,0
1827,45,2011,Los Hidalgos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12328.30273,101.4150013,301.7621623,0.0,7.226466655731201,0.0356925142348996,50.13290007278032,0.0,0,1000000.0040664884,13.815510562030763,1000000.0000028951,13.815510557967169,0
1828,46,2011,MaimÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20295.05078,139.8750025,300.9661461,0.0,45.65442657470703,1.0573768397196934,262.8070565083448,0.0,0,1000000.0129493175,13.815510570913592,1000000.0000521003,13.815510558016374,0
1829,47,2011,Mella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.023926,108.9685924,303.3401022,6.218882402719236,1.050856705272899,0.005807526343161,132.30655388703536,0.0,0,1000000.0322225482,13.815510590186822,1000000.0000014144,13.81551055796569,0
1830,48,2011,MonciÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11576.19922,137.4916681,301.7281729,0.0,8.19046425819397,0.1241750985217648,120.54967492666904,0.0,0,1000000.0104135799,13.815510568377855,1000000.0000107267,13.815510557975001,0
1831,49,2011,Monte Cristi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22263.93164,91.90906965,304.3417657,49.28114611120785,52.788058042526245,0.0613617274373541,289.48331542844863,0.0,0,1000000.0130023448,13.81551057096662,1000000.0000027561,13.81551055796703,0
1832,50,2011,Neiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37212.21094,107.8270942,303.5548183,11.274446845054626,74.07395207881927,0.0743546900578594,319.9727539520638,0.0,0,1000000.0085985956,13.81551056656287,1000000.0000019982,13.815510557966272,0
1833,51,2011,Sabana Grande De BoyÃ¡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.04883,154.8234462,300.3321781,3.3600679636001587,3.1912959814071655,0.0115563452996832,216.06304765659212,0.0,0,1000000.0069250868,13.815510564889362,1000000.0000003704,13.815510557964645,0
1834,52,2011,Las Yayas De Viajama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18066.0,120.5108103,302.8099306,1.0058985948562622,8.489675879478455,0.0152470172217406,127.69877041321176,0.0,0,1000000.0070684585,13.815510565032733,1000000.000000844,13.815510557965117,0
1835,53,2011,Licey Al MedioLicey Al MedioLicey Al Medio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27439.38672,118.391669,304.1662307,13.049940311207491,23.13632595539093,2.018373563531551,593.679288996902,0.0,0,1000000.0216360262,13.8155105796003,1000000.0000735575,13.81551055803783,0
1836,54,2011,Las GuÃ¡ranas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15548.92773,130.9333369,302.7237292,11.303481698036194,0.0,0.0450258230817809,89.01901394935213,0.0,0,1000000.0057250902,13.815510563689363,1000000.0000028957,13.815510557967169,0
1838,56,2011,Bajos de Haina,18250000.0,5.0,2.0,43.0,134.0,60.0,43.0,2.0,33896416.0,3917520.0,858518.0,88046.0,14566085.38,392882.0,392882.0,3951.5,7552.5,121948.8047,102.7750031,303.0824326,26.821727932200716,380.5720678123773,2.691424843108767,1420.0456705242982,4.0,1,1000000.0116446051,13.815510569608879,1000000.0000220701,13.815510557986345,1
1839,57,2011,Castillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15136.86035,140.4537915,300.4159224,0.0,0.0,0.0152299567874608,87.53981803620562,0.0,0,1000000.0057832216,13.815510563747496,1000000.0000010062,13.81551055796528,0
1840,58,2011,Cevicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14136.4707,149.5595601,301.5144452,0.0,0.0,0.0116515341999498,70.65615957402716,0.0,0,1000000.004998147,13.815510562962421,1000000.0000008242,13.815510557965098,0
1841,59,2011,CristÃ³bal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6794.01123,102.141669,305.7447767,1.1956021785736084,0.0,0.0017801360188259,80.24838698184955,0.0,0,1000000.0118116359,13.81551056977591,1000000.000000262,13.815510557964537,0
1842,60,2011,Hondo Valle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11088.37305,137.2250024,298.7517481,3.95801842212677,0.0,0.0076123201946067,29.963487034627033,0.0,0,1000000.0027022437,13.815510560666517,1000000.0000006865,13.815510557964961,0
1843,61,2011,Imbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22159.49609,126.9000015,301.977235,0.0,2.2625019550323486,0.0200676839484535,134.42129416600164,0.0,0,1000000.0060660808,13.815510564030355,1000000.0000009056,13.81551055796518,0
1845,63,2011,Los RÃ­os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7859.29248,137.3213725,300.3414493,4.40349280834198,11.149909973144531,0.0358867536019625,49.2149876359631,0.0,0,1000000.0062620125,13.815510564226287,1000000.0000045662,13.81551055796884,0
1846,64,2011,Padre Las Casas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20926.125,133.8825217,300.2287641,3.0273818880903955,18.04025673866272,0.0223398093949873,180.08674715424291,0.0,0,1000000.0086058335,13.815510566570108,1000000.0000010675,13.815510557965341,0
1848,66,2011,Pedro Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74163.46875,139.8750025,301.4976336,114.28181372670566,76.68756377883986,0.4840845970640546,1546.7688375567684,0.0,0,1000000.0208562094,13.815510578820483,1000000.0000065273,13.815510557970802,0
1849,67,2011,Peralta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14660.49219,138.6750037,299.6619897,0.0,9.689527988433838,0.0575538165716927,38.66123479230731,0.0,0,1000000.0026371034,13.815510560601378,1000000.0000039258,13.8155105579682,0
1850,68,2011,Postrer RÃ­o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.076172,137.2250024,300.1051762,1.1559994220733645,0.0,0.0043852878463465,34.10688747062403,0.0,0,1000000.0062124616,13.815510564176735,1000000.0000007987,13.815510557965073,0
1851,69,2011,Pueblo Viejo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11795.95703,80.04166826,304.9089439,0.0,0.360026844810037,0.0603160423568183,77.58697171070995,0.0,0,1000000.0065774206,13.815510564541695,1000000.0000051133,13.815510557969388,0
1852,70,2011,Sabana Grande de Palenque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18163.27539,102.7750031,302.4710406,60.60425276429045,23.691901326179504,0.8565730647071728,100.56448900489248,0.0,0,1000000.0055366935,13.815510563500968,1000000.0000471596,13.815510558011434,0
1853,71,2011,San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131130.3281,116.880864,300.3837511,315.5194920530506,380.45183193683624,0.0981550455578973,1473.126084353585,0.0,0,1000000.0112340609,13.815510569198334,1000000.0000007486,13.815510557965023,0
1854,72,2011,San Pedro De MacorÃ­sSan Pedro De MacorÃ­s,130019658.5,5255.0,361.0,290.0,2521.0,777.0,279.0,48.0,180716459.89,18912611.89,9423885.91,2947741.26,219774148.21,2925528.0,2790872.0,1687.505,3533.3199999999997,193547.8125,117.8385534,303.1920727,108.98249167648017,700.8750386724287,1.3434730621438642,2052.7160763862084,30.5,1,1000000.0106057312,13.815510568570005,1000000.0000069413,13.815510557971216,1
1855,73,2011,San Rafael Del Yuma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27111.1543,120.1268546,300.9749729,73.19668555960936,3.621419310569763,0.0447262517721937,532.3509069076355,0.0,0,1000000.0196358628,13.815510577600136,1000000.0000016497,13.815510557965924,0
1856,74,2011,Santo Domingo De GuzmÃ¡n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005941.5,121.9773043,304.7894142,23.16689913132611,10886.615577014289,28.37207022877823,4645.3253286174695,0.0,0,1000000.0046178881,13.815510562582162,1000000.0000282045,13.815510557992479,0
1857,75,2011,Villa Altagracia,5827436.0,90.0,4.0,8.0,84.0,8.0,12.0,4.0,1520517.05,1552829.83,356764.0,55852.5,7561303.51,240312.07,106936.56,2140.53,5212.5,82682.07813,139.8750025,299.8082197,0.0,68.75674164295197,0.153967751472753,379.7845714510071,23.0,1,1000000.0045933119,13.815510562557586,1000000.0000018622,13.815510557966137,1
1858,76,2011,Azua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96134.09375,93.25154832,302.8941476,9.65021288394928,205.3023506674112,0.1264583216367403,868.0224007913879,0.0,0,1000000.0090292878,13.815510566993561,1000000.0000013155,13.81551055796559,0
1859,77,2011,Sabana Larga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8232.476563,138.9519265,297.4566597,0.0,0.0,0.0002146541704917,129.06886460208426,0.0,0,1000000.0156780118,13.815510573642285,1000000.0000000261,13.8155105579643,0
1860,78,2011,SÃ¡nchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24195.62109,166.565425,299.2901674,18.891986398135913,9.049993872642515,0.054368286617439,132.80943943040046,0.0,0,1000000.0054889866,13.81551056345326,1000000.000002247,13.81551055796652,0
1861,79,2011,San JosÃ© De Las Matas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38712.34375,128.9469314,298.0174503,4.910304546356201,77.05613136291504,0.0330070300981332,546.330721035775,0.0,0,1000000.0141125716,13.815510572076846,1000000.0000008526,13.815510557965126,0
1862,80,2011,LuperÃ³n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16649.75586,111.9088251,303.1032336,1.359696388244629,0.0,0.0104932121916979,104.57029561821152,0.0,0,1000000.0062805903,13.815510564244864,1000000.0000006303,13.815510557964904,0
1863,81,2011,Comendador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32011.06836,138.9219116,304.5794003,16.280837774276733,5.0134687423706055,0.0273528453675821,139.62184364152893,0.0,0,1000000.004361674,13.815510562325947,1000000.0000008545,13.815510557965128,0
1864,82,2011,Los Llanos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23960.82617,138.992942,303.1361228,0.0,7.438184499740601,0.0094589937359706,389.1310563487166,0.0,0,1000000.0162403021,13.815510574204577,1000000.0000003948,13.815510557964668,0
1865,83,2011,Piedra Blanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.08984,139.8750025,299.7882366,2.0516496480679978,0.0,0.0110737060970696,146.2393723349945,0.0,0,1000000.0067363199,13.815510564700594,1000000.0000005101,13.815510557964783,0
1866,84,2011,GuayubÃ­n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38744.44531,84.42500114,304.8654589,14.34961473941803,3.0231486558914185,0.0080741167245066,254.91977238695995,0.0,0,1000000.006579518,13.815510564543793,1000000.0000002084,13.815510557964483,0
1867,85,2011,Santo Domingo EsteSanto Domingo EsteSanto Domingo Este,171535732.5,5434.0,501.0,322.0,3224.0,876.0,336.0,40.0,194827950.44,110716848.34,14898032.13,2780407.68,420760249.63,1951460.72,1433458.69,1335.006666666667,2817.3233333333337,916616.625,127.0743919,304.0098797,570.9000219513389,6964.439394076197,14.50474565983222,4818.2694525830875,16.0,1,1000000.0052565809,13.815510563220855,1000000.0000158242,13.8155105579801,1
1868,86,2011,Santo Domingo Norte,10109835.7,107.0,5.0,6.0,70.0,10.0,5.0,6.0,6687300.5,553338.39,203936.0,73454.88,4196908.64,362817.28,195348.2,1561.7,4324.33,517295.6563,146.5468778,303.0642044,115.14303126802632,2187.9517723018057,1.5921264242565956,5891.597499980997,22.0,1,1000000.0113892267,13.815510569353501,1000000.0000030778,13.815510557967352,1
1869,87,2011,Santo Domingo OesteSanto Domingo Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362801.25,118.5979182,304.4132907,89.81228911128699,2241.9822610266065,10.733784352867392,2490.7154068067966,0.0,0,1000000.0068652338,13.815510564829507,1000000.0000295859,13.81551055799386,0
1870,88,2011,Villa VÃ¡squez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15899.78418,85.96406363,304.1302312,6.16401743888855,22.45328915119171,0.0426561858981247,183.5793216864268,0.0,0,1000000.011546026,13.8155105695103,1000000.0000026828,13.815510557966958,0
1872,90,2011,HigÃ¼ey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264120.625,132.1248885,301.6446125,711.913579786525,444.8834317922592,0.2941560798839157,6162.35825692982,0.0,0,1000000.0233316056,13.815510581295879,1000000.0000011137,13.815510557965387,0
1873,91,2011,RÃ­o San Juan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14446.33984,149.0312842,300.8969773,0.0,1.968602418899536,0.0080702934894517,70.95737021635557,0.0,0,1000000.0049117889,13.815510562876064,1000000.0000005587,13.815510557964833,0
1874,92,2011,BisonÃ³BisonÃ³BisonÃ³,3179000.0,476.0,15.0,10.0,609.0,19.0,10.0,2.0,7352062.5,533040.0,583592.0,115765.0,12388848.18,200000.0,108203.43,600.0,1066.6666666666667,41240.59375,126.9000015,302.5880836,59.92679772423763,81.93814539909363,0.3865636966920267,453.7193355894557,5.0,1,1000000.0110017654,13.81551056896604,1000000.0000093734,13.815510557973647,1
1877,95,2011,Mao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77659.96875,109.6879734,303.4586028,91.61048197746275,189.95149421691897,0.1853941395888003,873.5137083013852,0.0,0,1000000.0112479277,13.815510569212202,1000000.0000023872,13.815510557966661,0
1878,96,2011,Tamayo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25679.49609,107.1709856,303.8970472,13.3163522346347,4.030916817982991,0.0129405819971782,302.00898309840875,0.0,0,1000000.0117607052,13.81551056972498,1000000.000000504,13.815510557964778,0
1879,97,2011,Villa Riva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37900.32031,165.8416704,301.0455406,14.144828200340273,9.608699798583984,0.044233179878127,155.3267101506392,0.0,0,1000000.0040982955,13.81551056206257,1000000.0000011671,13.81551055796544,0
1880,98,2011,Esperanza,22456491.7,824.0,61.0,46.0,1087.0,92.0,83.0,6.0,22457580.01,2061739.49,2454459.5,1346949.2,54124216.8,545494.34,299993.51,1616.67,3312.5,63865.87109,111.9088251,302.68267,22.796121835708615,76.74699008464813,0.1433884138395312,486.29503142167545,23.0,1,1000000.0076143177,13.815510565578592,1000000.0000022452,13.815510557966519,1
1881,99,2011,Guayacanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16193.13184,107.5550032,301.938734,75.05384829371583,0.0,0.2235987915719582,777.4736886044343,0.0,0,1000000.0480125584,13.815510605976831,1000000.0000138083,13.815510557978083,0
1882,100,2011,BarahonaBarahona,54400000.0,15.0,0.0,15.0,242.0,62.0,26.0,2.0,39484739.95,1263464.04,658382.5,263115.6,5137158.94,349787.0,313360.0,1483.5,3100.0,77780.73438,102.141669,300.987135,40.88606074838077,353.245937537212,0.6048655864155478,808.4414577856952,11.5,1,1000000.0103938523,13.815510568358127,1000000.0000077765,13.81551055797205,1
1883,101,2011,BonaoBonaoBonao,70633388.9,577.0,51.0,41.0,1483.0,80.0,20.0,4.0,245863675.43,6185260.54,3374067.0,572492.23,73165658.87,2154158.4,1886618.4,1845.6533333333336,3935.9166666666665,125287.25,135.8052905,299.0407698,24.032047670962765,237.0677465200424,0.2606179397775494,1682.2970390394614,11.333333333333334,1,1000000.0134275198,13.815510571391794,1000000.0000020801,13.815510557966354,1
1884,102,2011,Pepillo Salcedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8891.048828,92.63333432,304.946024,2.349120616912842,0.0,0.0202200187472789,50.46447924287878,0.0,0,1000000.0056758748,13.81551056364015,1000000.0000022742,13.81551055796655,0
1885,103,2011,La Vega,40072679.2,2504.0,90.0,60.0,2245.0,390.0,64.0,21.0,50243306.14,4709304.3,2388481.0,1073158.17,58945323.97,1173226.0,1142783.0,1584.76,3356.29,251752.9531,123.3500029,302.42739,35.25876350543078,472.99727835561714,0.3199055881839343,2347.664966931297,24.0,1,1000000.0093252728,13.815510567289547,1000000.0000012707,13.815510557965546,1
1886,104,2011,San JosÃ© De Ocoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40571.44141,132.7894205,298.5800291,0.0,28.44214427471161,0.0939418622273142,286.64078913366103,0.0,0,1000000.0070650877,13.815510565029362,1000000.0000023155,13.81551055796659,0
