,code,name,latitude,longitude,start,close,type,variable,value,category,year,category_full
21346,DOM-HIG,Higuey,0.0,0.0,1990.0,2005.0,public,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21347,DOM-HIP,La Herradura Industrial Park  ,19.45074236,-70.74300157,2015.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21348,DOM-HIS,La Hispaniola  ,18.92390206,-70.40485331,2005.0,0.0,private,buiilt_2007,117247.0,buiilt,2007,Naves Construidas
21349,DOM-HIT,Zona Franca Hit,18.4418766,-69.65026915,2018.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21350,DOM-IHA,Parque Ind. Exp. Haina,0.0,0.0,1994.0,2000.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21351,DOM-INE,Parque Industrial INETAB ,19.48954984,-70.72195582,2016.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21352,DOM-INF,ZF Ind. y de Servicios Norte Infiesto ,18.49179288,-69.98528116,2014.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21353,DOM-INT,Interexport Free Zone ,18.21182991,-71.11042584,2010.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21354,DOM-ISI,San Isidro ,18.50033327,-69.7873092,1986.0,0.0,private,buiilt_2007,1311572.06,buiilt,2007,Naves Construidas
21355,DOM-JAI,Jaibon,0.0,0.0,2000.0,2012.0,private,buiilt_2007,75320.0,buiilt,2007,Naves Construidas
21356,DOM-JAN,Ecopark Industrial Free Zone ,19.43705956,-70.70483542,1997.0,0.0,private,buiilt_2007,200000.0,buiilt,2007,Naves Construidas
21357,DOM-JOB,Zona Franca Jobo Industrial,19.47548577,-70.64268481,2015.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21358,DOM-KEP,Silver Key Park,0.0,0.0,2005.0,2006.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21359,DOM-KGC,Parque Ind. KG Compania Comercial,19.5498392,-70.84249449,2014.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21360,DOM-LAG,Laguna Prieta,0.0,0.0,1997.0,2007.0,private,buiilt_2007,16000.0,buiilt,2007,Naves Construidas
21361,DOM-LAS,Las Americas ,18.46024249,-69.7068226,1989.0,0.0,private,buiilt_2007,1509756.37,buiilt,2007,Naves Construidas
21362,DOM-LEO,Parque Industrial Eduardo Leon Jimenes ,19.46227703,-70.671318,2018.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21363,DOM-LIM,El Limonal ,19.44195379,-70.63858151,2005.0,0.0,private,buiilt_2007,40219.0,buiilt,2007,Naves Construidas
21364,DOM-LUN,Zona Franca Industrial Luna,0.0,0.0,2001.0,2007.0,private,buiilt_2007,80000.0,buiilt,2007,Naves Construidas
21365,DOM-MAC,San Pedro de Macoris ,18.45274371,-69.28915784,1973.0,0.0,public,buiilt_2007,2431726.0,buiilt,2007,Naves Construidas
21366,DOM-MAD,0,0.0,0.0,0.0,0.0,0,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21367,DOM-MAI,Zona Franca Bah’a de Maimon,0.0,0.0,2015.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21368,DOM-MEL,Villa Mella ,18.522265,-69.90166418,1989.0,0.0,public,buiilt_2007,362817.28,buiilt,2007,Naves Construidas
21369,DOM-MIN,Los Minas,0.0,0.0,2000.0,2009.0,public,buiilt_2007,49106.0,buiilt,2007,Naves Construidas
21370,DOM-MOC,Moca  ,19.39023321,-70.5372859,1989.0,0.0,public,buiilt_2007,512167.0,buiilt,2007,Naves Construidas
21371,DOM-MOI,Montecristi ,0.0,0.0,2001.0,2005.0,public,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21372,DOM-MUL,Multimodal Caucedo ,18.42636819,-69.63506753,2002.0,0.0,private,buiilt_2007,96302.0,buiilt,2007,Naves Construidas
21373,DOM-MUT,Multiparques S.A,18.40888469,-70.03948595,2007.0,0.0,private,buiilt_2007,392882.0,buiilt,2007,Naves Construidas
21374,DOM-NAV,Navarrete ,19.56817155,-70.87355309,1996.0,0.0,private,buiilt_2007,200000.0,buiilt,2007,Naves Construidas
21375,DOM-NIG,Nigua ,18.39069362,-70.04615509,1989.0,0.0,private,buiilt_2007,546041.0,buiilt,2007,Naves Construidas
21376,DOM-NII,Nigua II,18.49893041,-69.79093729,2018.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21377,DOM-NOR,Zona Franca Industrial del Norte,19.54010463,-70.79206329,2016.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21378,DOM-PAB,Palmar Abajo,0.0,0.0,1996.0,2008.0,private,buiilt_2007,121886.0,buiilt,2007,Naves Construidas
21379,DOM-PAL,La Palma ,19.47951791,-70.59727463,2004.0,0.0,private,buiilt_2007,70000.0,buiilt,2007,Naves Construidas
21380,DOM-PAM,Palmarejo ,19.53965534,-70.79354494,1997.0,0.0,private,buiilt_2007,386996.2,buiilt,2007,Naves Construidas
21381,DOM-PED,Pedernales ,18.03212506,-71.7361763,1991.0,0.0,public,buiilt_2007,60000.0,buiilt,2007,Naves Construidas
21382,DOM-PER,PERLAV,18.52899686,-69.99851177,2010.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21383,DOM-PEV,PEVISA,0.0,0.0,2004.0,2005.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21384,DOM-PIS,Santiago-Navarrete (PISANO) ,19.50852054,-70.75994998,1993.0,0.0,private,buiilt_2007,1014211.0,buiilt,2007,Naves Construidas
21385,DOM-PON,Pontezuela,0.0,0.0,1997.0,2012.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21386,DOM-PUE,Puerto Plata ,19.80291323,-70.72350803,1983.0,0.0,mix,buiilt_2007,444629.0,buiilt,2007,Naves Construidas
21387,DOM-QUI,Quisqueya ,19.48858161,-70.65855914,2001.0,0.0,public,buiilt_2007,50929.0,buiilt,2007,Naves Construidas
21388,DOM-RAF,Don Rafael ,0.0,0.0,2002.0,2004.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21389,DOM-RIE,Los Rieles,19.48858161,-70.65855914,2013.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21390,DOM-RII,La Romana II ,18.44349389,-68.97852859,1987.0,0.0,private,buiilt_2007,478853.0,buiilt,2007,Naves Construidas
21391,DOM-RIO,Riosur ,18.5195064,-69.64306985,2017.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21392,DOM-ROB,Los Robles,0.0,0.0,2013.0,2015.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21393,DOM-ROM,La Romana I ,18.41862181,-68.9476164,1969.0,0.0,private,buiilt_2007,1128599.49,buiilt,2007,Naves Construidas
21394,DOM-S12,Santiago ,19.47670339,-70.72489004,1974.0,0.0,mix,buiilt_2007,3705997.0,buiilt,2007,Naves Construidas
21395,DOM-SAG,Zona Franca Ind. SAG,19.43723474,-70.61735952,2012.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21396,DOM-SAL,Salcedo,0.0,0.0,1999.0,2012.0,public,buiilt_2007,48563.0,buiilt,2007,Naves Construidas
21397,DOM-SEI,El Seibo ,18.76891317,-69.05392215,2000.0,0.0,public,buiilt_2007,48563.0,buiilt,2007,Naves Construidas
21398,DOM-SLI,Parque Tecnologico de Santiago ,19.4462542,-70.639953,1993.0,0.0,private,buiilt_2007,177750.0,buiilt,2007,Naves Construidas
21399,DOM-SUN,Parque Industrial Zona Franca Sunsea,0.0,0.0,2016.0,2019.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21400,DOM-SUR,Zona Franca Ind. Del Sur,0.0,0.0,2014.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21401,DOM-TAL,Intercontinental ,18.56054395,-70.07035003,2015.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21402,DOM-TAM,Tamboril ,19.48142597,-70.63333181,1997.0,0.0,private,buiilt_2007,216000.0,buiilt,2007,Naves Construidas
21403,DOM-VEG,La Vega ,19.24673204,-70.55649026,1987.0,0.0,public,buiilt_2007,1208176.0,buiilt,2007,Naves Construidas
21404,DOM-VER,Luperon Verde ,19.79325036,-70.68090459,2019.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21405,DOM-VIS,Bella Vista ,18.61321459,-69.70844704,2004.0,0.0,private,buiilt_2007,486352.0,buiilt,2007,Naves Construidas
21406,DOM-YAQ,Parque Industrial y de Servicios Yaque,19.46972418,-70.71437329,2010.0,0.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21407,DOM-ZOF,Zofinma (Mao),19.5539567,-71.09162809,1993.0,2006.0,private,buiilt_2007,0.0,buiilt,2007,Naves Construidas
21408,DOM-6NO,Zona Franca 6 de Noviembre ,18.43423576,-70.07709655,2016.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21409,DOM-ALC,Los Alcarrizos ,18.52119218,-70.05086541,1990.0,0.0,public,buiilt_2008,563307.0,buiilt,2008,Naves Construidas
21410,DOM-ALT,Villa Altagracia ,18.68704785,-70.18063175,1988.0,0.0,private,buiilt_2008,240312.07,buiilt,2008,Naves Construidas
21411,DOM-AND,Andres,18.44233642,-69.64978048,2009.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21412,DOM-ARM,La Armeria ,18.42129421,-70.11766012,1990.0,0.0,public,buiilt_2008,337529.0,buiilt,2008,Naves Construidas
21413,DOM-AZU,Azua,0.0,0.0,2001.0,2004.0,public,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21414,DOM-BAN,Bani,18.25315476,-70.40511741,1986.0,0.0,private,buiilt_2008,380148.0,buiilt,2008,Naves Construidas
21415,DOM-BAR,Barahona ,18.22153648,-71.10145235,1989.0,0.0,public,buiilt_2008,276405.0,buiilt,2008,Naves Construidas
21416,DOM-BAY,Bayaguana,0.0,0.0,1999.0,2007.0,public,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21417,DOM-BON,Bonao ,18.92425177,-70.40416473,1988.0,0.0,public,buiilt_2008,500155.0,buiilt,2008,Naves Construidas
21418,DOM-CAD,Los Candelones ,19.55066181,-70.85609369,2017.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21419,DOM-CAN,La canela ,0.0,0.0,2003.0,2005.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21420,DOM-CDF,Parque Industrial CDF,19.49516261,-70.71634466,2014.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21421,DOM-CHE,Chemtec ,18.45851329,-69.28651371,1988.0,0.0,private,buiilt_2008,493802.0,buiilt,2008,Naves Construidas
21422,DOM-CIB,Cibernetico ,18.45320537,-69.66257273,2001.0,0.0,mix,buiilt_2008,100000.0,buiilt,2008,Naves Construidas
21423,DOM-CIP,Caribbean Industrial Park ,19.410116,-70.661171,1997.0,0.0,private,buiilt_2008,1006908.0,buiilt,2008,Naves Construidas
21424,DOM-CON,Conacado Industrial Park ,19.32373849,-70.27604128,2013.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21425,DOM-COT,Cotui,19.03592402,-70.15049018,1990.0,2009.0,public,buiilt_2008,82965.0,buiilt,2008,Naves Construidas
21426,DOM-CRI,San Cristobal (Itabo) ,18.38627302,-70.04084591,1986.0,0.0,private,buiilt_2008,1713262.0,buiilt,2008,Naves Construidas
21427,DOM-CTQ,Parque Industrial CTQ ,19.42740185,-70.5940585,2015.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21428,DOM-DOS,Dos Rios  ,18.91241012,-70.37486281,2006.0,0.0,private,buiilt_2008,629460.0,buiilt,2008,Naves Construidas
21429,DOM-DPE,Don Pedro,0.0,0.0,2004.0,2007.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21430,DOM-ELV,Parque Industrial Elva Maria,19.45844729,-70.63018049,2017.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21431,DOM-EMI,Zona Franca Industrial Emimar ,19.42494677,-70.62298095,2014.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
21432,DOM-ESP,Esperanza ,19.59381238,-70.97901224,1988.0,0.0,public,buiilt_2008,545494.34,buiilt,2008,Naves Construidas
21433,DOM-EXC,Excel Boca Chica ,18.45806505,-69.63004786,1995.0,0.0,private,buiilt_2008,35000.0,buiilt,2008,Naves Construidas
21434,DOM-FLO,La Flor Dominicana ,19.48619912,-70.62006966,2019.0,0.0,private,buiilt_2008,0.0,buiilt,2008,Naves Construidas
