cityCode,city,agr_2001,agr_2002,agr_2003,agr_2004,agr_2005,agr_2006,agr_2007,agr_2008,agr_2009,agr_2010,agr_2011,agr_2012,agr_2013,agr_2014,agr_2015,agr_2016,agr_2017,agr_2018,agr_2019,agr_2020,agr_2021,agr_2022
16,Tábara Arriba,1.4033371210098269,0.0,6.988835615270278,0.0,1.219007464016185,0.0,2.4137861448175766,0.0,0.0,0.0,3.9819881916046143,19.523502416236727,11.874821424484251,15.093812823295591,14.43853509426117,20.11016869544983,17.21213409246183,11.230000019073486,14.84500014781952,37.47499871253967,41.925000071525574,37.21576461791992
17,Vicente Noble,12.131299018859863,30.073224680096494,18.14196785057292,16.289570735950097,5.111817955970764,6.04735234671948,7.820303353608823,3.2182313157062907,22.62425156668121,24.46009489134246,38.4453239440918,6.7861556151333975,30.069511620671143,24.458489402135218,28.050219415683372,24.158501098202727,20.753135614301645,13.308156667971144,36.58221552418728,62.71907806443232,109.19535264781877,105.57103940832847
18,Consuelo,29.179897785186768,58.97110593318939,23.293789625167847,52.62445282936096,34.198840260505676,30.68866491317749,37.31109082698822,55.992143392562866,33.78505265712738,14.900068402290344,56.063395380973816,31.998237598643584,138.90331093703998,150.9488997225668,188.56437590309216,154.57474859789306,157.52124735374076,133.49599950033075,136.92515790555993,196.68778400000403,306.16390360570415,449.10341419098427
19,Puñal,14.5123608453601,50.45134574805989,39.05573031528323,35.1811341047287,12.646722674369812,1.1962010860443115,0.0,0.0,1.782532325445437,6.267618568270814,21.398669838437847,11.76838696049709,43.78373588861203,52.70106024368137,21.126717250487385,48.32651257327959,17.316366380803725,70.25698116994371,56.246334161010445,46.823979183271824,147.0166101030275,244.94741539955135
20,Juan Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985477089881897,1.985477089881897,8.65253734588623,10.804674744606018,23.636893317278695,38.11547016255996,34.06061785641839,38.03446991022895,20.676235395319324,17.837352870492374,15.22870556606966,20.784294044270236
21,La Descubierta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45204222202301,10.50030243396759,7.775537663347581,50.54330397353453,43.44738822450825,47.79136514383204,65.0332905629102,55.9098823449191,36.46854864756267,42.12674456858167,46.612784690950434,41.522059211076474
22,Boca Chica,57.6268208101684,60.08684813976288,241.28395584471085,313.47895896434784,355.8218433856964,258.8250261213265,208.66014635562897,153.51625752449036,166.2911821603775,31.54121136665344,200.30416655540463,236.8854514729743,870.5056687364391,711.4553742343304,371.00425264227624,491.82928845929166,400.5693809887942,325.46403998861126,290.85837156679116,385.3960568918901,445.2816123036777,339.08347175261554
23,Tenares,1.094085693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4260116815567017,3.7013134956359863,3.690479040145874,0.0,11.20930290222168,0.0,0.0,0.0,0.0,5.329999923706055,31.50500106811523
24,Villa Montellano,15.348741162991992,53.116767574759095,17.506887616830717,36.923133873472025,6.3617291272855265,1.4352478751949236,5.550014603839201,4.950012562321682,10.166700972295274,0.4723544588275984,35.037686347961426,21.85577934863521,21.35325953259188,17.530762314796448,14.879463369706098,9.956215620040894,1.9292253255844116,14.678823347185173,15.935097797244204,11.06441147888408,7.56782321509193,9.15476453444537
25,Sosúa,19.59702878045101,25.794536296059103,24.66338714010575,2.6026473213644588,7.977499641624151,7.447065591812134,0.0,6.273851147352481,2.438380185763041,0.0,4.712324290182076,9.48852054932538,14.372448220907472,18.412182449827007,55.932873649223176,27.45341023089839,27.69509645957573,44.639686102960624,45.52170599769143,106.72119664210898,98.83070480963764,138.3754125445497
26,Las Charcas,0.7706863085428873,1.2190415859222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467424154281616,8.467424154281616,22.00393164157867,28.075250694331,25.891292299476326,22.49592547463436,23.18117522725872,21.94866696853264,24.66066657655379,42.10046998472775,79.30133373456843,106.36505809811985
27,Castañuelas,2.3930814266204834,0.7664398567349302,2.9201020002365112,0.0,0.0,0.0,0.0,0.0,0.0,1.04011332988739,34.351275962941784,37.63812283908619,59.81639357407887,21.769277362729987,28.869306127697815,34.68212510838228,71.90605765137019,79.30600059266185,87.33007724612368,116.15584363984124,189.563351893425,243.83092155690284
28,Jarabacoa,7.88620388507843,2.671957850456238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.989999771118164,13.050000190734863
29,Jima Abajo,0.0,5.462447344555574,2.544435739517212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.70001995563507,44.02524392885321,85.73628049831763,85.62403021466498,101.47344808765486,124.16369312931508,221.7150626720167,244.11341178744448,263.9592926502228,264.0599430116953,285.53799889788905,303.1822151501973
30,Pimentel,5.160668730735779,8.102527022361755,0.0,0.0,3.932894706726074,0.0,0.0,0.0,0.0,0.0,2.5306464433670044,2.5306464433670044,3.8385941982269287,4.035566775939044,3.8713772278206022,20.98494465865341,41.872431156682026,40.52482363429724,36.339686211885194,42.67296075119692,51.025587772388086,100.52688163074794
31,Yamasá,1.264376878738403,0.0,0.0,3.219449520111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Sabana Iglesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047652739169551,9.292055721376457,2.764236629710478,1.6704277992248535,4.398042276793835,7.884876251220703,15.08623545076333,19.0718625311758,12.187274371876438,28.053058955248662,40.10788214253444
